ad_id,moderator_id,ad_score,moderator_score,mismatch_score
1759566736804890,1752289495219201,0.7194316431568516,0.719582704007499,0.00015106085064742203
1758504515470370,2803125,0.8347257366940181,0.837179276755594,0.002453540061575943
1762072797178930,3810922,0.68959632143811,0.6897640575312661,0.00016773609315612337
1762072797178930,3810922,0.68959632143811,0.6897640575312661,0.00016773609315612337
1762072797178930,5971130,0.6647158507126306,0.6661692027348423,0.0014533520222116403
1765490213706780,8818299,0.6189235627035641,0.6155741942458173,0.003349368457746804
1767591066245170,8679887,0.6736102390064488,0.6757313113677407,0.002121072361291887
1769433242777640,1748621311175681,0.7955265830582967,0.7980859637444736,0.002559380686176893
1769433242777640,9111566,0.7749054627517996,0.78092818243512,0.0060227196833203545
1769433242777640,3318327,0.6914757141014548,0.6902039737090248,0.001271740392430054
1769433242777640,1714437573521410,0.7043648288807755,0.7081826666830213,0.0038178378022458714
1769433242777640,1749003786899457,0.5085731468846616,0.506564975736036,0.002008171148625615
1769433242777640,1738425578529794,0.6259242351322621,0.6259317441081919,7.5089759297153336e-06
1769433242777640,1738944960547842,0.7679087099514527,0.7634138223302591,0.004494887621193544
1769433242777640,1738425578529794,0.6259242351322621,0.6259317441081919,7.5089759297153336e-06
1769433242777640,1739288436103169,0.8140859817211423,0.8153842529254777,0.001298271204335344
1769433242777640,1672986639510534,0.6259242351322621,0.6439279048426517,0.01800366971038958
1769433242777640,6253687,0.6485113618752646,0.6508554349057172,0.002344073030452587
1769433242777640,5602973,0.5493863879504773,0.594371098178573,0.04498471022809569
1769433242777640,5060767,0.4063159744301314,0.5009072982417442,0.09459132381161278
1769433242777640,5060767,0.3929026064240077,0.5009072982417442,0.10800469181773648
1769433242777640,1757803306771474,0.6143193216464916,0.6139246804980022,0.00039464114848941634
1769433242777640,7851571,0.6316467428197173,0.6323017155442033,0.0006549727244860026
1769433242777640,1736353489446913,0.6595149017717584,0.6597489450047361,0.0002340432329777098
1769433242777640,1746471679125505,0.6259242351322621,0.6240015485542408,0.0019226865780213043
1769433242777640,1743415203890193,0.7245106282999906,0.7227340442730124,0.001776584026978223
1769433242777640,1730993346971650,0.7269896012420484,0.7198638491143052,0.007125752127743135
1769433242777640,6092503,0.5781085290973494,0.5770955339490057,0.0010129951483437427
1769433242777640,8980010,0.7392597847077843,0.739137038123162,0.00012274658462230192
1769433242777640,2708956,0.6143193216464916,0.6159011570020677,0.0015818353555761
1769433242777640,1752174599238690,0.7368220948721436,0.7328105800130024,0.004011514859141196
1769433242777640,1735501614322689,0.7170222877542727,0.7060619963665246,0.010960291387748122
1769433242777640,5869200,0.701805943526997,0.6967346473672217,0.005071296159775307
1769433242777640,1972062,0.7795350766908641,0.7829456641770355,0.0034105874861714014
1769433242777640,8980010,0.7392597847077843,0.739137038123162,0.00012274658462230192
1769433242777640,5683738,0.49422032187524,0.468604279883102,0.025616041992138017
1769433242777640,2930379,0.6485113618752646,0.645417306299415,0.00309405557584963
1769433242777640,5060767,0.4403163742498232,0.5009072982417442,0.06059092399192101
1769433242777640,1750192107946001,0.5781085290973494,0.5860990021523244,0.007990473054974911
1769433242777640,1772483949089793,0.6809887987437204,0.6810516477638856,6.284902016517879e-05
1767310770010140,1752289495219201,0.7200467691948292,0.719582704007499,0.0004640651873302204
1768381026016250,8585325,0.999848464401627,1.0,0.00015153559837299824
1769806555515900,1704451210654721,0.7567637900048425,0.7554025161222373,0.0013612738826052073
1766046145567770,8081376,0.7035583985902027,0.7025322462539443,0.001026152336258468
1766040677581840,5971130,0.6647076841500525,0.6661692027348423,0.0014615185847897116
1768490515148810,1739288436103169,0.8140858848245025,0.8153842529254777,0.0012983681009751669
1768268537146410,1672130496087046,0.6989897090605783,0.6990481853490773,5.847628849897646e-05
1765513281695790,1704427736737794,0.6602275437915617,0.6520160643977115,0.00821147939385014
1767846771557410,9953239,0.770217579689808,0.7745452502945809,0.004327670604772904
1768683803633710,8679887,0.673608321739924,0.6757313113677407,0.0021229896278166516
1767929633199130,1707735160255489,0.7287390175577028,0.7296199269047109,0.0008809093470081297
1767929633199130,6103851,0.6308138024149649,0.6330102691223108,0.0021964667073459676
1768757338523690,8679887,0.673608641823866,0.6757313113677407,0.0021226695438746335
1765734253112320,8328881,0.6359072721252571,0.6387744757467271,0.0028672036214699714
1765734253112320,6331886,0.6359072721252571,0.6261753100619191,0.00973196206333804
1765734253112320,1755541489126450,0.8117693559021645,0.8097905915457341,0.001978764356430407
1768609334612000,5026590,0.6619384628389713,0.655181017889795,0.0067574449491762945
1768609350813740,5026590,0.6619386403613936,0.655181017889795,0.006757622471598612
1765745209394210,8328881,0.6359068745317,0.6387744757467271,0.002867601215027049
1765745209394210,6331886,0.6359068745317,0.6261753100619191,0.009731564469780962
1765745209394210,1755541489126450,0.8117690444434947,0.8097905915457341,0.001978452897760663
1768709743069210,1672130496087046,0.6989882818810566,0.6990481853490773,5.9903468020761075e-05
1768709743049760,1672130496087046,0.698987130505311,0.6990481853490773,6.10548437662839e-05
1768730973191180,5026590,0.6619379854886049,0.655181017889795,0.006756967598809949
1768512067480590,1733016321234945,0.7521719991766098,0.7496002397620279,0.0025717594145818756
1771745713852450,5869200,0.6981677148113825,0.6967346473672217,0.0014330674441608293
1768785234541580,1672130496087046,0.6989893155151871,0.6990481853490773,5.886983389025158e-05
1771349897478160,1734911755347970,0.792735380436572,0.7894954214611387,0.003239958975433277
1769152194142240,1760219117725713,0.712881056305402,0.7130859530488561,0.00020489674345414155
1766766741748780,2930379,0.6519425992575737,0.645417306299415,0.006525292958158735
1769697873196060,8679887,0.6736062679338577,0.6757313113677407,0.0021250434338829782
1766982916600860,1735693880924161,0.6572497509448435,0.6681220166963285,0.010872265751485033
1767036397794300,8585325,0.99984214045297,1.0,0.0001578595470299593
1769414692328490,5026590,0.6619351952055608,0.655181017889795,0.006754177315765775
1768231345710090,1769388556471330,0.6782042402825385,0.6793791075918089,0.001174867309270411
1769403466410030,1690429189950466,0.7375113814663263,0.7350212268727565,0.0024901545935698266
1768161167809570,1716134646375425,0.6622951502764867,0.6629903743290708,0.0006952240525841535
1770001135619120,5026590,0.6546214137357611,0.655181017889795,0.0005596041540338881
1767389794976760,2713299,0.6926406670706814,0.6950003136483311,0.0023596465776497544
1767389794976760,2713299,0.6926406670706814,0.6950003136483311,0.0023596465776497544
1769173727700010,1671655809916934,0.7446091967071271,0.7446858141103293,7.66174032021949e-05
1771048102945790,7029388,0.8085682272886363,0.8103864988315154,0.0018182715428790575
1771049136816140,7029388,0.808568230049997,0.8103864988315154,0.0018182687815183618
1770014546613260,7960156,0.792100952848841,0.7926694649501752,0.0005685121013342398
1769802647342090,1770209088552993,0.6512585247408692,0.6491368697779498,0.0021216549629193837
1770229431976990,5026590,0.6619331890157348,0.655181017889795,0.006752171125939843
1770291097272330,1672130496087046,0.6994745487914373,0.6990481853490773,0.00042636344236002266
1770530310087680,1671942835117061,0.6746157515092919,0.6706118261485937,0.004003925360698157
1772305673447440,1669223,0.7142859661781419,0.7163346238354426,0.0020486576573006676
1770137213733900,5086808,0.6881523675747643,0.6900344214896842,0.0018820539149199123
1769919201437720,3250923,0.7715700147920628,0.7717324057329329,0.0001623909408701163
1769945885108220,6103851,0.6367839902092736,0.6330102691223108,0.0037737210869627225
1769239917258780,1747108832929793,0.6972202273931559,0.6984000807056807,0.0011798533125247923
1769240090317870,1747108832929793,0.6972202273931559,0.6984000807056807,0.0011798533125247923
1770109620602920,1714410483801090,0.6507557631619626,0.6468484574876514,0.00390730567431119
1768663964190730,2930379,0.6519428319705386,0.645417306299415,0.006525525671123633
1770526992146430,1714356224207874,0.704895143506016,0.7088904270236133,0.003995283517597259
1770526992146430,9612813,0.7589718168784171,0.7715338940631197,0.012562077184702591
1770783597742080,1672502130826246,0.7249003011155688,0.7225443135829316,0.002355987532637216
1770783597742080,8587001,0.717416027960183,0.7166548333016566,0.0007611946585264207
1770618315063340,5082099,0.7094381170990393,0.7095363887524125,9.827165337328303e-05
1770618315063340,5082099,0.7094381170990393,0.7095363887524125,9.827165337328303e-05
1770618315063340,5082099,0.7094381170990393,0.7095363887524125,9.827165337328303e-05
1770510050770960,1768203847936033,0.73682080928915,0.7357709179530016,0.0010498913361483009
1771026424929280,1526068,0.6357386016632948,0.6417921320420893,0.006053530378794525
1770774645761070,5082099,0.7094351961800441,0.7095363887524125,0.00010119257236840262
1770774645761070,5082099,0.7094351961800441,0.7095363887524125,0.00010119257236840262
1770774645761070,5082099,0.7094351961800441,0.7095363887524125,0.00010119257236840262
1769750040597520,3318327,0.6901705057767018,0.6902039737090248,3.346793232295031e-05
1769643422768160,2930379,0.6519424567826461,0.645417306299415,0.006525150483231101
1771054132721680,5356869,0.6676320964720744,0.6559535943204445,0.01167850215162991
1771496742750200,1669223,0.7153677000204396,0.7163346238354426,0.0009669238150029624
1771393422269490,1736487442745345,0.7888326900115195,0.7876895669890763,0.0011431230224431266
1771473761239070,6103851,0.6510991645160547,0.6330102691223108,0.01808889539374381
1771438703302690,1736353489446913,0.6590398162309505,0.6597489450047361,0.0007091287737855945
1769826449034250,3371590,1.0,1.0,0.0
1771363718537210,1739288436103169,0.8167428480582443,0.8153842529254777,0.0013585951327665935
1771529841160190,1743415203890193,0.7214208217105531,0.7227340442730124,0.0013132225624592486
1771545697096720,1755541489126450,0.8117729680122755,0.8097905915457341,0.0019823764665414245
1771522842758170,9939125,0.7025204065540754,0.7030831899587129,0.0005627834046374458
1770478520777760,1736353489446913,0.6609486355591238,0.6597489450047361,0.0011996905543876224
1772318057252860,1736353473938434,0.6796182018704393,0.6810536644714301,0.0014354626009908111
1771042475868210,7568002,0.7089404648889372,0.708543149864997,0.00039731502394024787
1772325058734120,1736353473938434,0.6796174245271087,0.6810536644714301,0.0014362399443214047
1771300159769650,1669223,0.7154524629874166,0.7163346238354426,0.000882160848025948
1771300159769650,1736956048423938,0.7103047596523244,0.7008945057711207,0.009410253881203756
1771928355293200,1709538693282817,0.7103067950191233,0.7102329017288747,7.389329024864999e-05
1771301336771600,1736956048423938,0.7103028165235654,0.7008945057711207,0.009408310752444748
1771651292498940,1736353473700865,0.7542998062570808,0.7579300195335453,0.003630213276464511
1771727856635900,5026590,0.6563342444278873,0.655181017889795,0.0011532265380923556
1771728308589610,5026590,0.6563354970660645,0.655181017889795,0.0011544791762695406
1771865617242160,1709538693282817,0.7115080901799612,0.7102329017288747,0.0012751884510865397
1771242320018450,1695026525197314,0.6689976392408207,0.6669836742244372,0.002013965016383512
1770837186637870,1735485286311938,0.6885481160586644,0.6892582316966464,0.0007101156379819562
1770837186637870,1735485286311938,0.6885481160586644,0.6892582316966464,0.0007101156379819562
1772669418796060,7851571,0.6337462596423119,0.6323017155442033,0.0014445440981085689
1772669418796060,7568002,0.7050150348331639,0.708543149864997,0.0035281150318331456
1771829420441650,1739288436103169,0.8167433995966111,0.8153842529254777,0.0013591466711334599
1771829420441650,1739288436103169,0.8167433995966111,0.8153842529254777,0.0013591466711334599
1771931148061710,1672986827202566,0.6568033959995037,0.6511827471558596,0.005620648843644105
1771937246144560,1672986827202566,0.6568060432064665,0.6511827471558596,0.005623296050606963
1772743630468090,3250923,0.7715940556414848,0.7717324057329329,0.00013835009144813615
1772744499351580,3250923,0.771594048918838,0.7717324057329329,0.00013835681409490874
1772852345794560,9939125,0.7022934803495746,0.7030831899587129,0.0007897096091382672
1772774366423080,3250923,0.7715940773970491,0.7717324057329329,0.00013832833588378612
1771185756195850,1724470390768641,0.6871933829441351,0.6873838475230718,0.00019046457893667768
1771185756195850,1724470390768641,0.6871933829441351,0.6873838475230718,0.00019046457893667768
1771913417240610,1710178216772609,0.6916639219779182,0.6927965247796757,0.0011326028017575318
1771801444960300,1732439728831489,0.6351727179391142,0.6358611287711012,0.0006884108319870075
1771185708064780,5181181,0.6417668783366786,0.6403952018947615,0.0013716764419170469
1772047094262780,1738944960547842,0.771859278472967,0.7634138223302591,0.008445456142707863
1772047094262780,1735501614322689,0.7202105984083118,0.7060619963665246,0.01414860204178725
1772047094262780,1672986639510534,0.6276415597213226,0.6439279048426517,0.016286345121329093
1772047094262780,6103851,0.6276415597213226,0.6330102691223108,0.005368709400988214
1772047094262780,1672986639510534,0.6276415597213226,0.6439279048426517,0.016286345121329093
1772047094262780,2713299,0.6942668291151369,0.6950003136483311,0.0007334845331942175
1772047094262780,5602973,0.5497196898094839,0.594371098178573,0.044651408369089096
1772047094262780,6253687,0.6506085061920662,0.6508554349057172,0.00024692871365095126
1772047094262780,1731137385143297,0.4124111826611601,0.4808163410772541,0.06840515841609396
1772047094262780,1722217048904706,0.7403112905391326,0.740940430088895,0.000629139549762403
1772047094262780,1746471679125505,0.6276415597213226,0.6240015485542408,0.0036400111670817914
1772047094262780,1722217048904706,0.7403112905391326,0.740940430088895,0.000629139549762403
1772047094262780,1745028869745697,0.6158369728015571,0.616469023438225,0.0006320506366678247
1772047094262780,5916755,0.6276415597213226,0.6304510163647861,0.002809456643463437
1772047094262780,1746471679125505,0.6276415597213226,0.6240015485542408,0.0036400111670817914
1772047094262780,5683738,0.4934336183156963,0.468604279883102,0.024829338432594328
1772047094262780,2708956,0.6158369728015571,0.6159011570020677,6.418420051057527e-05
1772047094262780,1672108412836869,0.5661626757295742,0.5838980002089441,0.017735324479369874
1772047094262780,3810922,0.6889608514274033,0.6897640575312661,0.0008032061038628635
1772047094262780,3810922,0.6889608514274033,0.6897640575312661,0.0008032061038628635
1772047094262780,1695601582119937,0.7427856315954982,0.7427700708609162,1.5560734581976376e-05
1772047094262780,2713299,0.6942668291151369,0.6950003136483311,0.0007334845331942175
1772047094262780,1731137385143297,0.4124111826611601,0.4808163410772541,0.06840515841609396
1771613244955680,1704427736737794,0.6578195704733946,0.6520160643977115,0.005803506075683029
1771801578430490,1736353489446913,0.6607455392008449,0.6597489450047361,0.0009965941961087577
1771205328056320,1695200048739329,0.6841225584576499,0.6828796049265838,0.001242953531066071
1771873289239600,5616887,0.6719845319913242,0.7066415068204381,0.034656974829113896
1771873289239600,1761892264652834,0.6719845319913242,0.700149281547041,0.028164749555716795
1771873289239600,2933698,0.7220022685080258,0.721637561096006,0.0003647074120198823
1771297552885760,1743215722225665,0.6987345766527853,0.6945531672469135,0.00418140940587175
1772211609189390,5916755,0.6276414382495787,0.6304510163647861,0.002809578115207323
1772211865033740,5916755,0.6276407163515078,0.6304510163647861,0.0028103000132783107
1772212171921440,5916755,0.6276405411273036,0.6304510163647861,0.002810475237482457
1771918735167520,3810922,0.6892155252004646,0.6897640575312661,0.0005485323308015433
1771918735167520,3810922,0.6892155252004646,0.6897640575312661,0.0005485323308015433
1772481162313740,1736353473700865,0.7537681340391261,0.7579300195335453,0.004161885494419204
1771701277824010,1695200048739329,0.6842580930561428,0.6828796049265838,0.0013784881295589857
1772300010995740,8959015,0.6855141617537962,0.6850516637570052,0.00046249799679098924
1771582535609360,5026590,0.6523643089276827,0.655181017889795,0.00281670896211228
1771582535590930,5026590,0.6523642875594935,0.655181017889795,0.002816730330301498
1771843202912280,7568002,0.7074764440498328,0.708543149864997,0.001066705815164215
1772299036812320,1704427801485313,0.636375988008822,0.638816108125788,0.002440120116966038
1772928814018610,3250923,0.7715935663368815,0.7717324057329329,0.0001388393960514156
1771566785046570,5026590,0.6504571563214814,0.655181017889795,0.004723861568313614
1771821740358650,1747108832929793,0.6947339039645922,0.6984000807056807,0.0036661767410884893
1772050451084370,5698189,0.6986352702408775,0.6985483130291419,8.695721173557214e-05
1772495933222940,1702727788573698,0.6697437879255352,0.671446889214341,0.0017031012888057973
1772397052956700,1672986827202566,0.6567989118986978,0.6511827471558596,0.005616164742838214
1772652497968140,1714052230375426,0.7259920129372502,0.7296249066237367,0.003632893686486449
1771923224519730,8585325,1.0,1.0,0.0
1772344098262030,1695200048739329,0.6843248768773291,0.6828796049265838,0.001445271950745286
1772103064900620,1739663,0.7836098216206854,0.7848456003423011,0.0012357787216157323
1772033749426170,5026590,0.6508994993447552,0.655181017889795,0.004281518545039775
1772453259549690,1721013871652866,0.7080919570568835,0.7076705898835822,0.00042136717330132356
1772479614618650,8818299,0.6194876509541686,0.6155741942458173,0.003913456708351304
1772479614618650,1746474509119521,0.6814634389211851,0.6814549459517708,8.492969414297669e-06
1772479614618650,1746474509119521,0.6814634389211851,0.6814549459517708,8.492969414297669e-06
1772479614618650,1746471679125505,0.6194876509541686,0.6240015485542408,0.004513897600072259
1772479614618650,8818299,0.6194876509541686,0.6155741942458173,0.003913456708351304
1772479614618650,5602973,0.5416510362210267,0.594371098178573,0.052720061957546305
1772479614618650,6858011,0.6077041162781847,0.6000789353665809,0.007625180911603802
1772479614618650,1713600848621569,0.6194876509541686,0.6133712480569891,0.006116402897179518
1772479614618650,5916755,0.6194876509541686,0.6304510163647861,0.010963365410617487
1772479614618650,2215001,0.6814634389211851,0.6788324732982749,0.0026309656229102085
1772479614618650,7363167,0.6047223567519506,0.5966229969712713,0.008099359780679327
1771777377688610,7210610,0.7272938113657225,0.7272402092623997,5.360210332272519e-05
1772473315170350,3092815,0.6367716249718383,0.640728807078728,0.003957182106889778
1771950835811360,3810922,0.68960513646543,0.6897640575312661,0.0001589210658361484
1772541894774800,1736353489446913,0.6590370768124163,0.6597489450047361,0.0007118681923198311
1772569215332400,5026590,0.6504612264552735,0.655181017889795,0.004719791434521503
1772572364759040,3810922,0.6895772751398882,0.6897640575312661,0.00018678239137792652
1772572364759040,3810922,0.6895772751398882,0.6897640575312661,0.00018678239137792652
1772998101648410,3250923,0.771594331296737,0.7717324057329329,0.00013807443619584525
1772042341555230,9629372,0.7739951855792248,0.7724819327503164,0.0015132528289083513
1772546264036380,3810922,0.6896250907110594,0.6897640575312661,0.000138966820206754
1772562893428780,9629372,0.7740165898713474,0.7724819327503164,0.0015346571210309579
1772028573700090,6092503,0.5784307018640532,0.5770955339490057,0.0013351679150475082
1772654123130880,1736353489446913,0.6611381867254483,0.6597489450047361,0.0013892417207121976
1772183308941310,2930379,0.6431287712636587,0.645417306299415,0.0022885350357562118
1772694967510010,1710178216772609,0.6915265571675995,0.6927965247796757,0.001269967612076206
1772658142132240,1695200048739329,0.6841646693415793,0.6828796049265838,0.0012850644149954293
1772700540682240,1710178216772609,0.6915261007157409,0.6927965247796757,0.0012704240639347386
1772484481983520,5026590,0.6504799492578468,0.655181017889795,0.004701068631948191
1772541310500910,1739663,0.7865741768458577,0.7848456003423011,0.0017285765035566225
1772498782586910,5026590,0.6504595399686881,0.655181017889795,0.004721477921106887
1772743997401130,2237078,0.6359961414261112,0.6378749514434128,0.0018788100173016131
1772890301521960,5616887,0.6433167986051735,0.7066415068204381,0.06332470821526459
1772679716828200,3810922,0.6896689504755894,0.6897640575312661,9.510705567672417e-05
1772492360714270,5026590,0.6504569487919358,0.655181017889795,0.004724069097859163
1772681186487340,1726915520754690,0.6375363688887912,0.6389726107429768,0.0014362418541856714
1772934990074890,1672130496087046,0.7001847142476485,0.6990481853490773,0.0011365288985711874
1771940809330800,1701554233992194,0.7167597114282028,0.7182649894056793,0.0015052779774764602
1772546940183560,8585325,0.9998370121008676,1.0,0.00016298789913238299
1772698828757000,1727747975646209,0.6464792268659256,0.6458636692292057,0.0006155576367199433
1773016717830140,1746474509119521,0.6813950718841588,0.6814549459517708,5.987406761198688e-05
1773016717830140,1746474509119521,0.6813950718841588,0.6814549459517708,5.987406761198688e-05
1772951249118200,1768203847936033,0.7368253424658323,0.7357709179530016,0.001054424512830665
1772771033070610,1769227294348322,0.6359309508068154,0.6408648975781542,0.0049339467713388485
1773112965960700,1703821567576065,0.6814591689278273,0.6821810792830517,0.0007219103552243977
1772935039483900,1743215722225665,0.6977070809124447,0.6945531672469135,0.003153913665531194
1773113020367920,1703821567576065,0.6814578864529368,0.6821810792830517,0.0007231928301149049
1773119087299600,1672130496087046,0.698838756707095,0.6990481853490773,0.00020942864198225664
1773119371607090,1672130496087046,0.6988361848961878,0.6990481853490773,0.00021200045288949365
1772635376512010,6103851,0.638839917383914,0.6330102691223108,0.005829648261603149
1772707542468610,5026590,0.6505039381213641,0.655181017889795,0.004677079768430903
1772945766653950,5026590,0.6505357461980678,0.655181017889795,0.004645271691727237
1772763620198400,5026590,0.6504565952267082,0.655181017889795,0.004724422663086814
1772988059729930,1757803306771474,0.6143106720720605,0.6139246804980022,0.00038599157405827533
1772988059729930,1724470390768641,0.6865538522500314,0.6873838475230718,0.0008299952730403959
1772988059729930,6103851,0.6259679276692285,0.6330102691223108,0.007042341453082357
1772988059729930,8818299,0.6259679276692285,0.6155741942458173,0.010393733423411211
1772988059729930,6103851,0.6259679276692285,0.6330102691223108,0.007042341453082357
1772988059729930,1724470390768641,0.6865538522500314,0.6873838475230718,0.0008299952730403959
1772988059729930,9656110,0.6865538522500314,0.6844370517552487,0.002116800494782689
1772988059729930,1713600848621569,0.6259679276692285,0.6133712480569891,0.012596679612239425
1772977229258760,7697006,0.6748578994793409,0.665878069752001,0.008979829727339905
1772977229258760,1669008361646085,0.8021357255178854,0.8085529325508961,0.006417207033010741
1772977229258760,1770209088552993,0.6530787632461644,0.6491368697779498,0.003941893468214608
1772977229258760,1695042394858498,0.6959558161091816,0.6968788030830627,0.0009229869738811569
1772977229258760,1962720,0.6748578994793409,0.671812656494003,0.003045242985337926
1772977229258760,1764236250853426,0.7581118668254697,0.7574772375158526,0.0006346293096171074
1772977229258760,5616887,0.6694795412244023,0.7066415068204381,0.037161965596035795
1772977229258760,3092815,0.6419121546285561,0.640728807078728,0.0011833475498280732
1772977229258760,1672986639510534,0.6530787632461644,0.6439279048426517,0.009150858403512707
1772977229258760,7619253,0.6419121546285561,0.6534908347251301,0.011578680096574034
1772977229258760,1762949452155954,0.7628656048041692,0.7635754693817968,0.0007098645776275614
1772977229258760,1669008361646085,0.8021357255178854,0.8085529325508961,0.006417207033010741
1772977229258760,1709538693282817,0.7113687391860098,0.7102329017288747,0.0011358374571351915
1772977229258760,5060767,0.4598380724884033,0.5009072982417442,0.04106922575334088
1772977229258760,1962720,0.6748578994793409,0.671812656494003,0.003045242985337926
1772999635920940,3810922,0.6896238704520038,0.6897640575312661,0.00014018707926233276
1773016920079410,1738220875222018,0.6841431547649607,0.6820452195862775,0.0020979351786831746
1772993446242300,9020538,0.2288838027206245,0.4378880109442777,0.2090042082236532
1773171106415650,3250923,0.7715823877157891,0.7717324057329329,0.0001500180171437604
1772983316127740,9939125,0.7043349433395671,0.7030831899587129,0.0012517533808542591
1773011982034940,1693948493861890,0.2204734147402645,0.5128707638157376,0.2923973490754731
1772989250400290,5971130,0.6647282061356592,0.6661692027348423,0.0014409965991830642
1773037092497440,1695200048739329,0.6871617212488408,0.6828796049265838,0.004282116322256946
1773053416248370,1726915781909505,0.6982018976547978,0.6997679171291886,0.001566019474390834
1773053416248370,1726915781909505,0.6982018976547978,0.6997679171291886,0.001566019474390834
1773062486695980,1768214539706402,0.627811597772455,0.6273836872459461,0.00042791052650892336
1773076182238240,1736353489446913,0.659662524468795,0.6597489450047361,8.642053594110077e-05
1773033738805280,1690535787071490,0.7069760736044853,0.706742613250634,0.00023346035385130026
1773011082215450,1714437736888321,0.6359072601804319,0.6349179968973968,0.0009892632830350578
1773211794935820,1672130496087046,0.698838449284292,0.6990481853490773,0.00020973606478535967
1773158418017280,1971606,0.6569834892762135,0.6562442147388625,0.000739274537351009
1773100616952860,8585325,0.9998371503524136,1.0,0.00016284964758639386
1773016117514250,5060767,0.3874140235757544,0.5009072982417442,0.1134932746659898
1773016117514250,5060767,0.3874140235757544,0.5009072982417442,0.1134932746659898
1773027652395000,5026590,0.6624171558097854,0.655181017889795,0.0072361379199904485
1773102151430190,1705324000866306,0.7520173787557027,0.7520359561673959,1.8577411693199153e-05
1773025854953470,1714437736888321,0.6359064178603484,0.6349179968973968,0.0009884209629515972
1773026387237920,1714437736888321,0.6359064435846435,0.6349179968973968,0.0009884466872467357
1773027080949770,1714437736888321,0.6359064512729701,0.6349179968973968,0.0009884543755732667
1773033563342890,1736353489446913,0.6590357617359288,0.6597489450047361,0.0007131832688073159
1772984166520830,3810922,0.6896134097877019,0.6897640575312661,0.00015064774356421395
1773144012654640,1729842322829314,0.6962651928566205,0.6955331159379556,0.0007320769186648368
1773101825365010,5283668,0.6468603275674502,0.646817295901109,4.30316663411201e-05
1773119055339530,5026590,0.6504570962016681,0.655181017889795,0.004723921688126853
1773166337329260,1755541489126450,0.8117889413484979,0.8097905915457341,0.0019983498027638102
1773166337329260,1755541489126450,0.8117889413484979,0.8097905915457341,0.0019983498027638102
1773097205615660,1733128229522434,0.8760952685228913,0.8745051066937866,0.0015901618291047637
1773263292438530,3810922,0.690238314998149,0.6897640575312661,0.00047425746688289916
